Site,Topic,Polarity,Comment,Article URL
KSL,Business,0.9921,"Tariffs can work in certain situations, but they come with a price, and their effectiveness is far from guaranteed. Just because other countries charge tariffs doesn't mean it's a one-size-fits-all solution. Tariffs are used to protect local industries, yes, but they also lead to higher costs for consumers and can spark retaliatory measures, ultimately hurting global trade. The goal should be fair trade, not a trade war. The key point is that tariffs often hurt consumers more than they help domestic industries in the long run. For example, if a country imposes tariffs on goods from the U.S., it raises the price for consumers in that country. Similarly, U.S. consumers face higher prices when tariffs are placed on foreign goods. While they might help specific industries in the short term, tariffs don't always lead to more jobs or manufacturing—they often push companies to find cheaper alternatives, like moving production elsewhere or increasing automation. Instead of relying on tariffs, the focus should be on policies that encourage innovation, investment in local industries, and creating a competitive market that benefits workers without making everything more expensive. Countries can boost domestic manufacturing through subsidies, tax incentives, and workforce training, without resorting to the blunt tool of tariffs. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.4874,"How can this be? Nothing has materially changed. It just affirms how manipulated the stock market is. People should be taking note and aggressively diversifying. They won't however due to the allure of easy money. Remember, you haven't made any money until it is in your hand. You have not lost money you only had on paper. What goes up always comes down. ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,-0.7579,"Sadly most people with that opinion really don't understand the long term negative impacts of these tariffs. We are not winning…. ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,0.5514,"He folded? How many countries contacted us to negotiate down or eliminate their current tariffs on the US? Asking for a friend. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Politics,-0.6192,"MSM would be in a better place if they hadn't sold out years ago with lies and bias, no one trusts them anymore. ",https://www.ksl.com/article/51291394/judge-lifts-trump-white-house-restrictions-on-associated-press-while-lawsuit-proceeds
KSL,Politics,-0.7658,"The stock market does not like chaos and uncertainty. Trump is the master of chaos and uncertainty. ",https://www.ksl.com/article/51293914/trump-spares-smartphones-computers-other-electronics-from-china-tariffs
KSL,Politics,0.3971,"JoeB- I wasn't born in the state of Utah, I was born in Arizona. I live here in Utah with my wife and a young child like Kilmar. Also like Kilmar I have no criminal record and I'm legally allowed to live here. If I was snatched up and sent to prison in Arizona would I be home? Just because that's where I was born. Nevermind I have no other reason to be there. ",https://www.ksl.com/article/51294042/state-department-says-deported-maryland-resident-alive-and-secure-in-el-salvador
KSL,Politics,0.0,"We need congressional term limits! ",https://www.ksl.com/article/51291428/sen-mike-lee-wants-to-block-government-workers-from-union-activities-while-on-the-clock
KSL,Politics,-0.8678,"Even more wild and irresponsible is thinking that criminals get their weapons from legitimate dealers. ",https://www.ksl.com/article/51290703/justice-department-repeals-biden-era-zero-tolerance-policy-for-gun-dealers
KSL,Politics,-0.7964,"Only in MAGA land are the FBI the bad guys. WE all know who instigated the riot. And who is trying to rewrite history. ",https://www.ksl.com/article/51292282/us-intelligence-investigating-whether-fbi-involved-in-2021-capitol-riot
KSL,Politics,-0.835,"So they screwed up by purposely rushing things, which was going to lead to problems... and now they can't be rushed to fix the problem. ",https://www.ksl.com/article/51290409/supreme-court-temporarily-blocks-order-to-return-migrant-deported-to-el-salvador-in-error
KSL,Politics,0.25,"The conditions that created the temporary status have not changed.  Therefore the temporary period continues to apply.  The administration is not claiming the conditions changed. ",https://www.ksl.com/article/51292965/us-judge-to-block-trump-from-revoking-thousands-of-migrants-legal-status
KSL,Politics,0.0,"They just keep thinking of new ways to milk even more money out of people...outrageous. ",https://www.ksl.com/article/51292233/provo-salt-lake-city-consider-switching-to-tiered-water-rate-systems-amid-new-law-
KSL,Politics,0.3818,"This seems unnecessarily complicated. Why does Utah love to take money from its residents at every turn? For a ""conservative"" state, we are among the highest when it comes to tax rates. Not that this is a tax, but it's yet another example of officials trying to squeeze dollars out of people. ",https://www.ksl.com/article/51292233/provo-salt-lake-city-consider-switching-to-tiered-water-rate-systems-amid-new-law-
KSL,Politics,-0.2732,"The Supreme Court sided with Trump on this one and so do the majority of U.S. citizens.  So I guess he's not ""above the law"" but rather enforcing it and the left is just upset because it's Trump. ",https://www.ksl.com/article/51290409/supreme-court-temporarily-blocks-order-to-return-migrant-deported-to-el-salvador-in-error
KSL,Politics,0.34,"When MAGA loses, America wins ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Politics,0.0,"@SaveUtah - They were bringing in an estimated $130M into the local economy. Minus the $3M that you claim, that is an incredible ROI for the State and its economy. ",https://www.ksl.com/article/51291968/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says
KSL,Politics,0.0762,"Look at an Israel map from 1950. Not hard to understand what's happening. ",https://www.ksl.com/article/51292020/us-senate-confirms-staunch-pro-israel-conservative-huckabee-as-israel-ambassador
KSL,Politics,0.5994,"This deportation was intentional and well played. These immigrants now have proof there is a non zero possibility of winding up in a Salvadoran super prison if caught. They should leave on their own accord ",https://www.ksl.com/article/51290409/supreme-court-temporarily-blocks-order-to-return-migrant-deported-to-el-salvador-in-error
KSL,Politics,0.1403,"I don't hate Trump. But I look at his actions instead of listening to his promises. Trump's actions are not on track to balance the budget or pay down national debt. He lobbied to have the debt ceiling removed. He gutted the IRS so they won't be able to collect what is owed. Like his first term, any money raised by tariffs will be needed to bail out farmers since they are loosing access to their market. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Politics,-0.9246,"Russia should withdraw from Ukraine and pay for reconstruction.  However, with 600,000 Russian troops in Ukraine that's not going to happen.  Ukraine has lost the war, face it.  European countries bluster and promise aid that never materializes, they are an embarrassment as allies. It's time to face reality and cut our losses, just like every other foreign war we have blundered into. ",https://www.ksl.com/article/51293225/us-envoy-witkoff-meets-putin-as-trump-tells-moscow-to-get-moving-on-ukraine
KSL,Politics,-0.3875,"Not family friendly. ",https://www.ksl.com/article/51293016/family-days-at-hill-air-force-base-rescinded
KSL,Politics,0.8014,"Um.. defending your client also means giving them advice that will help them get the best possible outcome. My guess is she didn't like being told... you need to own it and make it right. ",https://www.ksl.com/article/51289967/department-of-justice-sidelines-lawyer-involved-in-deportation-case
